r2,mse,rmse,mae,mape,time
0.8263571393445618,0.2639817425117183,0.5137915360452314,0.36546555420117094,0.27673562447951605,10.08108139038086
0.614542717623701,0.5859940609216177,0.7655024891674864,0.5238755666197471,0.3633049932447688,17.151758909225464
0.7744779153311449,0.3428514864420091,0.5855352136652492,0.432384078649815,0.3291877268482805,3.4408323764801025
0.7777516972139944,0.3378744972195566,0.5812697284562104,0.4189904875463827,0.3145363648153314,3.951239585876465
0.8254934563434562,0.2652947624812637,0.5150677261111044,0.36739940043814134,0.27525155735877294,6.9912800788879395
0.7412579676970049,0.39335433826964417,0.6271796698472011,0.4598080320338531,0.34512032652715396,1.2002191543579102
0.761811194482404,0.36210815515236405,0.6017542315201149,0.43844093068980394,0.33190898801328317,1.9493818283081055
0.7624572194361955,0.3611260313128684,0.6009376268073654,0.4408959636510068,0.33437699537111537,2.2819483280181885
0.7712529559116256,0.3477542529817954,0.5897069212598708,0.42314558591798307,0.3124888274540109,1.3344898223876953
0.8001898246483098,0.30376278104272997,0.5511467872016764,0.4036664443654988,0.3083565932336956,5.393556833267212
0.6163606443657914,0.5832303454004368,0.7636951914215755,0.5221512974493132,0.3628526637818376,17.0266056060791
0.7775040792336448,0.33825094014201923,0.581593449191116,0.4167843332858652,0.31070648094843356,3.7560770511627197
0.773783732489813,0.3439068226382961,0.5864356935234213,0.4213400923549895,0.31408553711606363,1.416273593902588
0.805006959474808,0.29643949898775274,0.5444625781334772,0.3948921719655254,0.3007517875772081,5.831705570220947
0.7850947830440771,0.3267111209337627,0.5715864947090359,0.41907219540499124,0.3177828242332191,5.443414688110352
0.7669708480594422,0.354264156632171,0.5952009380303185,0.4342394617135715,0.3223194164018225,1.8437232971191406
0.6070859971306773,0.5973301910783145,0.7728713936214191,0.5180249048772052,0.3553981857735435,12.227530241012573
0.7988285522587175,0.3058322646718365,0.5530210345654463,0.40245686929405167,0.3055451456996942,2.931361675262451
0.7779077006202813,0.33763733197778434,0.5810656864570342,0.4209200841741205,0.3154715104614776,1.993574857711792
0.7304035738946517,0.40985580443437963,0.6401998160218259,0.46306754524732735,0.3436107844819184,0.8407845497131348
0.7905122306631152,0.31847520926401995,0.5643360782937947,0.41048041367334,0.3115217339392662,5.938265562057495
0.7883804212521295,0.3217161070521046,0.5672002354125962,0.4092553890254343,0.3078264807740742,4.267270565032959
0.605328743036895,0.6000016685923427,0.7745977463124604,0.5195470137207425,0.35640860161168675,12.531455755233765
0.7588492060938786,0.3666111381897949,0.6054842179527018,0.44328048957535576,0.3353861005579442,2.540553092956543
0.7854449074702788,0.32617884188827945,0.5711206894241176,0.40968278919800105,0.30411174529562474,2.9876034259796143
0.6062200936409236,0.5986465867608629,0.7737225515395444,0.5170705113180373,0.35661202323169106,6.399561882019043
0.7999770725691624,0.3040862188412338,0.5514401316926741,0.40238277205868067,0.30592321069679096,6.332736015319824
0.7633476771470957,0.3597723069082533,0.5998102257449879,0.4380553654062717,0.33115505274146606,3.2545740604400635
0.7747071403928892,0.3425030054794273,0.585237563284712,0.423363882323447,0.32160366659534884,3.8350207805633545
0.7918831343214058,0.3163910836330253,0.5624865186233581,0.4095280965897919,0.30737692009599477,2.836301326751709
0.7609143412697514,0.3634716023621117,0.6028860608457552,0.4391776638255204,0.3341500316459761,2.777014970779419
0.7832703544857315,0.3294847208854239,0.5740075965398227,0.41836739825837893,0.3183560057447411,7.327447414398193
0.7706666214392425,0.3486456319600623,0.5904622189099505,0.4319629893881028,0.3228462449306855,1.8177614212036133
0.7802499414847714,0.3340765243381477,0.5779935331283108,0.4245142479358846,0.3221648015739387,3.6307013034820557
0.7232976840901115,0.4206585818455453,0.6485819777372366,0.47475418448708623,0.35526836519953015,0.7629644870758057
0.7922913862242873,0.31577043589490583,0.5619345476965318,0.40793974246363524,0.31021632607663013,5.932862043380737
0.7452667884526955,0.38725990119051634,0.622302098012305,0.45867480348337947,0.34980868823778294,2.2420222759246826
0.7893159841403189,0.32029381119426564,0.5659450602260485,0.407538348270058,0.3035068373665583,3.054391622543335
0.7584765809509023,0.3671776241033261,0.6059518331545224,0.4415655232730387,0.3316354926261612,2.920121431350708
0.7922051618535766,0.31590151908220915,0.5620511712310625,0.40437276605557476,0.30528554862494595,8.256561040878296
0.8137627746398388,0.28312841130092953,0.5320981218731462,0.3831480538464205,0.2910028436415465,8.699688911437988
0.7601681939121864,0.3646059379684077,0.603826082550603,0.4393600830162574,0.3252882975143037,1.957951307296753
0.7946921251859208,0.3121206961243468,0.5586776316663723,0.40546867216021737,0.30621049799833483,6.556966304779053
0.7638553788141098,0.3590004699883328,0.5991664793597292,0.4397310526646355,0.32888303763508936,2.374988079071045
0.6054076741641035,0.5998816730081864,0.7745202857305846,0.518866981820977,0.35676608308984425,6.43488073348999
0.7530725602709459,0.37539312337740793,0.6126933355092153,0.4475647046466388,0.337096619186213,1.6726782321929932
0.7706546890136732,0.34866377231136886,0.5904775798549585,0.4336743193768719,0.32976792779624076,1.8197073936462402
0.7462329553174321,0.38579107942872576,0.6211208251449357,0.4570924804673251,0.34749799727211284,2.4117231369018555
0.7568357337554189,0.36967213323675197,0.6080066884802765,0.44223470084781513,0.3339877854694264,1.8508481979370117
0.7695706987097637,0.3503117159596808,0.5918713677478248,0.434252764243905,0.3292514747958444,1.8074429035186768
0.6065515095084754,0.5981427495291903,0.7733968900436504,0.5136315769245551,0.35278699511545175,19.696442127227783
0.7969088153587016,0.30875075777957134,0.5556534511541986,0.4000541911679926,0.30367739943528776,12.107645034790039
0.8121606533516413,0.2855640471098368,0.5343819299993562,0.3819455595492472,0.28811188498022605,3.1515862941741943
0.7772593279821285,0.3386230249004329,0.581913245166694,0.4231515254487614,0.3197813143674364,3.5242562294006348
0.814251422467008,0.2823855411109098,0.5313996058625842,0.38090518940066387,0.2888473658385239,8.785354614257812
0.6030551516602517,0.6034581113801453,0.7768256634407397,0.5163103885622046,0.35395340005335535,6.565686941146851
0.7883114982242126,0.3218208877550945,0.5672925944828598,0.4081946225442471,0.3066210234705163,7.594013690948486
0.7967310081145078,0.30902107045454297,0.5558966364842864,0.40522968270361853,0.3082989236855667,5.823660850524902
0.6234119406386001,0.5725105641780114,0.7566442784942019,0.5255578672857593,0.3670212076116341,5.226085901260376
0.775747711435268,0.34092107025941587,0.583884466533762,0.4243297192393927,0.31761764594768965,3.5060832500457764
0.6155620566010533,0.5844444038931865,0.7644896362235308,0.5227611491548424,0.3636095605739735,11.205234050750732
0.7777774878792181,0.3378352887849536,0.5812360009367569,0.42529949094772174,0.3237588664512995,9.734973907470703
0.7819996898213233,0.3314164575027106,0.5756878125361962,0.42170000155104836,0.3177285653692845,3.5268940925598145
0.7689858188427224,0.3512008835642617,0.5926220410719312,0.4372061402034225,0.3301594727539178,3.416069269180298
0.8075916904279784,0.2925100441379168,0.5408419770486725,0.39674431248163405,0.3029487688851167,8.090238094329834
0.7366413881235326,0.4003727248341657,0.6327501282766884,0.4665909221706409,0.3532852145519218,2.3831357955932617
0.7974845371053949,0.30787551286987375,0.5548653105663335,0.4008465989262954,0.3036666832286645,11.153739929199219
0.7967906856017801,0.30893034534773806,0.5558150279973888,0.4013360765953919,0.3040791878171588,7.86979866027832
0.8239054807101032,0.267708893261973,0.5174059269683456,0.36915544351781815,0.27873819418332185,6.396682024002075
0.751564700386564,0.37768545764465156,0.6145611911312425,0.4537761990590708,0.3435487084758641,2.1721746921539307
0.7820130484423347,0.33139614896806174,0.5756701737697218,0.41589530727545254,0.31187594692276305,2.1786513328552246
0.7558881037438565,0.37111277422115174,0.6091902611016954,0.44503392148130133,0.3369596373148185,1.6823127269744873
0.8051564425119855,0.29621224638156374,0.5442538436993934,0.3861347434483075,0.28686385123386043,3.355816125869751
0.7755130919151799,0.3412777521840648,0.5841898254711946,0.42201362708019047,0.3138465254612516,2.1103873252868652
0.8118794510370217,0.2859915468453942,0.5347817749749838,0.39159462836476905,0.30040937981714216,8.434738397598267
